title,company_name,location,is_remote,employment_type,experience_level,min_salary,max_salary,salary_currency,description,requirements_raw,source_url,source_platform,skills_str
Staff Backend Engineer,CodeCraft Studio,"San Francisco, CA",False,full_time,lead,132000.0,287000.0,USD,"We are seeking an engineer to build resilient, distributed backend services, design robust REST/gRPC APIs, and optimize database access.","- Proficient in Python
- Proficient in FastAPI
- Proficient in PostgreSQL
- Proficient in Docker
- Proficient in Git",https://jobs.example.com/codecraftstudio/332,naukri,"Python,FastAPI,PostgreSQL,Docker,Git,REST API,AWS,CI/CD"
AI/ML Machine Learning Engineer,Atlassian,"London, UK",False,full_time,senior,143000.0,292000.0,USD,"Work with deep neural networks, model fine-tuning, embeddings, and real-time inference serving.","- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/atlassian/333,synthetic,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,NLP,TensorFlow,AWS,Git"
Senior Backend Engineer,Zenith Health Tech,"Berlin, Germany",True,full_time,senior,110000.0,240000.0,USD,"You will architect and maintain scalable server-side systems, collaborate with cross-functional teams, and write clean, tested code.","- Proficient in Python
- Proficient in FastAPI
- Proficient in PostgreSQL
- Proficient in Docker
- Proficient in Git",https://jobs.example.com/zenithhealthtech/334,glassdoor,"Python,FastAPI,PostgreSQL,Docker,Git,Microservices,CI/CD,Pytest,Kubernetes"
Senior Full Stack Full Stack Developer,NextWave Mobility,"London, UK",True,internship,senior,117000.0,247000.0,USD,"Drive features end-to-end: UI wireframe to database schema, API routing, and continuous integration pipeline.","- Proficient in Python
- Proficient in React
- Proficient in TypeScript
- Proficient in PostgreSQL
- Proficient in Git",https://jobs.example.com/nextwavemobility/335,naukri,"Python,React,TypeScript,PostgreSQL,Git,Docker,Django,Node.js,Tailwind CSS"
Full Stack Full Stack Developer,Airbnb,"Chicago, IL",True,full_time,mid,90000.0,190000.0,USD,"Drive features end-to-end: UI wireframe to database schema, API routing, and continuous integration pipeline.","- Proficient in Python
- Proficient in React
- Proficient in TypeScript
- Proficient in PostgreSQL
- Proficient in Git",https://jobs.example.com/airbnb/336,linkedin,"Python,React,TypeScript,PostgreSQL,Git,Django,Docker,Redis,AWS"
Senior DevOps DevOps & Cloud Engineer,GitHub,"New York, NY",True,contract,senior,124000.0,266000.0,USD,"Ensure system reliability, low latency, and zero-downtime upgrades across multi-region cloud environments.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/github/337,naukri,"AWS,Docker,Kubernetes,Terraform,Linux,Azure,Bash,Git"
Applied ML Machine Learning Engineer,GitHub,"Austin, TX",True,full_time,mid,110000.0,225000.0,USD,Bridge research and production: transform experimental prototypes into low-latency inference APIs.,"- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/github/338,glassdoor,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,LangChain,Docker,AWS,Git"
Lead Frontend Engineer,Synthetix Cloud,"Boston, MA",False,full_time,lead,124000.0,271000.0,USD,"You will optimize client-side rendering performance, integrate GraphQL/REST endpoints, and build reusable UI components.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/synthetixcloud/339,indeed,"React,TypeScript,JavaScript,Tailwind CSS,Git,Vue.js,Jest"
Junior Frontend Engineer,Snowflake,"Chicago, IL",False,full_time,entry,64000.0,140000.0,USD,"Help design and implement interactive, responsive user interfaces that deliver exceptional user experiences.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/snowflake/340,naukri,"React,TypeScript,JavaScript,Tailwind CSS,Git,Jest,Agile,Vue.js"
Senior DevOps DevOps & Cloud Engineer,AeroDynamics Soft,Remote,True,full_time,senior,124000.0,266000.0,USD,"Maintain infrastructure as code with Terraform, containerize services with Docker, and configure Prometheus/Grafana monitoring.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/aerodynamicssoft/341,synthetic,"AWS,Docker,Kubernetes,Terraform,Linux,CI/CD,GCP,Bash"
Lead Machine Learning Machine Learning Engineer,Apex Systems,"London, UK",True,full_time,lead,170000.0,349000.0,USD,"Work with deep neural networks, model fine-tuning, embeddings, and real-time inference serving.","- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/apexsystems/342,glassdoor,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,TensorFlow,FastAPI,NLP"
Junior Frontend Engineer,Uber,"Bengaluru, India",False,full_time,entry,64000.0,140000.0,USD,"Develop modern, component-driven web applications using React, TypeScript, and modern CSS architecture.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/uber/343,glassdoor,"React,TypeScript,JavaScript,Tailwind CSS,Git,REST API,Next.js,GraphQL,Cypress"
Lead Full Stack Full Stack Developer,Automattic,"Los Angeles, CA",False,contract,lead,140000.0,294000.0,USD,"Design scalable web systems, implement secure authentication, and optimize full-stack responsiveness.","- Proficient in Python
- Proficient in React
- Proficient in TypeScript
- Proficient in PostgreSQL
- Proficient in Git",https://jobs.example.com/automattic/344,indeed,"Python,React,TypeScript,PostgreSQL,Git,Docker,Redis"
QA QA Automation Engineer,Canva,"Austin, TX",True,contract,senior,98000.0,202000.0,USD,"Design, write, and execute automated regression test suites for microservices and modern web frontends.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/canva/345,glassdoor,"Python,Pytest,Selenium,Git,CI/CD,Cypress,Linux,REST API"
Staff Data Data Engineer,Snowflake,"Toronto, Canada",False,contract,lead,147000.0,302000.0,USD,"Design, construct, and manage scalable data pipelines, ETL workflows, and lakehouse storage layers.","- Proficient in Python
- Proficient in SQL
- Proficient in PostgreSQL
- Proficient in Kafka
- Proficient in Docker",https://jobs.example.com/snowflake/346,indeed,"Python,SQL,PostgreSQL,Kafka,Docker,Pandas,Linux,Git,Redis"
Junior Backend Engineer,GitLab,"Los Angeles, CA",False,full_time,entry,68000.0,148000.0,USD,"You will architect and maintain scalable server-side systems, collaborate with cross-functional teams, and write clean, tested code.","- Proficient in Python
- Proficient in FastAPI
- Proficient in PostgreSQL
- Proficient in Docker
- Proficient in Git",https://jobs.example.com/gitlab/347,glassdoor,"Python,FastAPI,PostgreSQL,Docker,Git,Kubernetes,REST API"
Staff Frontend Engineer,Shopify,"Seattle, WA",True,full_time,lead,124000.0,271000.0,USD,"Help design and implement interactive, responsive user interfaces that deliver exceptional user experiences.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/shopify/348,synthetic,"React,TypeScript,JavaScript,Tailwind CSS,Git,Vue.js,Jest,Agile,Next.js"
Senior QA Automation QA Automation Engineer,Vanguard Digital,"Chicago, IL",False,full_time,senior,98000.0,202000.0,USD,"Design, write, and execute automated regression test suites for microservices and modern web frontends.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/vanguarddigital/349,synthetic,"Python,Pytest,Selenium,Git,CI/CD,Docker,Bash,Linux,Cypress"
Frontend Frontend Engineer,NextWave Mobility,"Hyderabad, India",False,internship,senior,104000.0,228000.0,USD,"You will optimize client-side rendering performance, integrate GraphQL/REST endpoints, and build reusable UI components.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/nextwavemobility/350,glassdoor,"React,TypeScript,JavaScript,Tailwind CSS,Git,REST API,GraphQL,Next.js,Cypress"
Senior Frontend Engineer,Datadog,"London, UK",False,full_time,senior,104000.0,228000.0,USD,"Help design and implement interactive, responsive user interfaces that deliver exceptional user experiences.","- Proficient in React
- Proficient in TypeScript
- Proficient in JavaScript
- Proficient in Tailwind CSS
- Proficient in Git",https://jobs.example.com/datadog/351,naukri,"React,TypeScript,JavaScript,Tailwind CSS,Git,Vue.js,REST API"
Lead SDET QA Automation Engineer,Snowflake,"Austin, TX",True,full_time,lead,116000.0,240000.0,USD,"Design, write, and execute automated regression test suites for microservices and modern web frontends.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/snowflake/352,linkedin,"Python,Pytest,Selenium,Git,CI/CD,Linux,Bash,Cypress,Jest"
Mid-Level Backend Engineer,GitLab,"Hyderabad, India",True,contract,mid,85000.0,185000.0,USD,"You will architect and maintain scalable server-side systems, collaborate with cross-functional teams, and write clean, tested code.","- Proficient in Python
- Proficient in FastAPI
- Proficient in PostgreSQL
- Proficient in Docker
- Proficient in Git",https://jobs.example.com/gitlab/353,glassdoor,"Python,FastAPI,PostgreSQL,Docker,Git,CI/CD,AWS,Redis,Linux"
Senior Machine Learning Machine Learning Engineer,FinEdge Capital,"Pune, India",False,full_time,senior,143000.0,292000.0,USD,"Work with deep neural networks, model fine-tuning, embeddings, and real-time inference serving.","- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/finedgecapital/354,naukri,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,Git,Docker"
Software Test QA Automation Engineer,GitHub,"Bengaluru, India",False,full_time,mid,75000.0,155000.0,USD,"Design, write, and execute automated regression test suites for microservices and modern web frontends.","- Proficient in Python
- Proficient in Pytest
- Proficient in Selenium
- Proficient in Git
- Proficient in CI/CD",https://jobs.example.com/github/355,naukri,"Python,Pytest,Selenium,Git,CI/CD,REST API,Cypress,Bash"
AI/ML Machine Learning Engineer,Twilio,"San Francisco, CA",False,internship,mid,110000.0,225000.0,USD,"Train, evaluate, and deploy production machine learning models and LLM agent workflows at scale.","- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/twilio/356,naukri,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,TensorFlow,AWS,LangChain,Git"
Mid-Level Backend Engineer,Zenith Health Tech,"London, UK",False,full_time,senior,110000.0,240000.0,USD,"We are seeking an engineer to build resilient, distributed backend services, design robust REST/gRPC APIs, and optimize database access.","- Proficient in Python
- Proficient in FastAPI
- Proficient in PostgreSQL
- Proficient in Docker
- Proficient in Git",https://jobs.example.com/zenithhealthtech/357,linkedin,"Python,FastAPI,PostgreSQL,Docker,Git,Linux,Pytest,Kafka,CI/CD"
Applied ML Machine Learning Engineer,Airbnb,"Los Angeles, CA",False,contract,mid,110000.0,225000.0,USD,"Work with deep neural networks, model fine-tuning, embeddings, and real-time inference serving.","- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/airbnb/358,naukri,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,NLP,LangChain,Docker"
Lead Data Data Engineer,Vanguard Digital,"Chicago, IL",False,full_time,lead,147000.0,302000.0,USD,"Build reliable data pipelines, write SQL queries, and manage distributed data storage platforms.","- Proficient in Python
- Proficient in SQL
- Proficient in PostgreSQL
- Proficient in Kafka
- Proficient in Docker",https://jobs.example.com/vanguarddigital/359,naukri,"Python,SQL,PostgreSQL,Kafka,Docker,Git,Snowflake,Redis,Linux"
Senior DevOps DevOps & Cloud Engineer,Automattic,"London, UK",False,contract,senior,124000.0,266000.0,USD,"Maintain infrastructure as code with Terraform, containerize services with Docker, and configure Prometheus/Grafana monitoring.","- Proficient in AWS
- Proficient in Docker
- Proficient in Kubernetes
- Proficient in Terraform
- Proficient in Linux",https://jobs.example.com/automattic/360,synthetic,"AWS,Docker,Kubernetes,Terraform,Linux,Git,Bash"
AI/ML Machine Learning Engineer,GitHub,"Chicago, IL",True,contract,senior,143000.0,292000.0,USD,Bridge research and production: transform experimental prototypes into low-latency inference APIs.,"- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/github/361,glassdoor,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,FastAPI,Docker"
Mid-Level Backend Engineer,HashiCorp,"Austin, TX",False,full_time,senior,110000.0,240000.0,USD,Join our core services team building high-throughput microservices handling millions of API requests daily with high availability.,"- Proficient in Python
- Proficient in FastAPI
- Proficient in PostgreSQL
- Proficient in Docker
- Proficient in Git",https://jobs.example.com/hashicorp/362,linkedin,"Python,FastAPI,PostgreSQL,Docker,Git,AWS,Linux"
Lead Machine Learning Machine Learning Engineer,Datadog,"Chicago, IL",False,contract,lead,170000.0,349000.0,USD,Bridge research and production: transform experimental prototypes into low-latency inference APIs.,"- Proficient in Python
- Proficient in Machine Learning
- Proficient in PyTorch
- Proficient in Pandas
- Proficient in Scikit-Learn",https://jobs.example.com/datadog/363,indeed,"Python,Machine Learning,PyTorch,Pandas,Scikit-Learn,Docker,NLP,TensorFlow"
Senior Backend Engineer,BluePulse AI,"Berlin, Germany",True,internship,senior,110000.0,240000.0,USD,"You will architect and maintain scalable server-side systems, collaborate with cross-functional teams, and write clean, tested code.","- Proficient in Python
- Proficient in FastAPI
- Proficient in PostgreSQL
- Proficient in Docker
- Proficient in Git",https://jobs.example.com/bluepulseai/364,glassdoor,"Python,FastAPI,PostgreSQL,Docker,Git,AWS,Microservices,Linux,Kafka"
